19,Nuevo León,046,San Nicolás de los Garza,6200240518,Porcentaje de hombres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5657096,,,,,3.75701224838403,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6200240520,Porcentaje de hombres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.239638,,,,,4.47983190014947,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6200240532,Porcentaje de hombres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9626578,,,,,2.8944329056428,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6200240533,Porcentaje de hombres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4814546,,,,,3.14362249354582,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6200240548,Porcentaje de mujeres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2637229,,,,,3.93462352233243,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6200240549,Porcentaje de mujeres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1158064,,,,,3.4466777956791,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6205370864,Porcentaje de población que se considera afrodescendiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4651941,,,,,2.23872449957423,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019006,Porcentaje de población que está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.354268,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019008,Porcentaje de población que no está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278512,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019014,Porcentaje de población que se considera indígena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1209226,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019021,Porcentaje de población que está registrada en otro país,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3038524,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019025,Porcentaje de población que no posee nacionalidad mexicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2650281,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019053,Porcentaje de población que no especifica la condición de registro de nacimiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0633673,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019061,Porcentaje de población en el ámbito geográfico de referencia respecto a la unidad geográfica superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4020444,,,,,,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207019063,Porcentaje de superficie en el ámbito geográfico de referencia respecto a la unidad geográfica superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0937866,,,,,0.0937388293534247,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207020032,Porcentaje de hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.70636,,,,,49.2378681170988,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207020033,Porcentaje de mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.29364,,,,,50.7621318829012,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207020632,Población total en viviendas particulares habitadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430143,,,,,,Número de personas
19,Nuevo León,046,San Nicolás de los Garza,6207129629,Porcentaje de la población nacional/estatal que representa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12599417541052,Porcentaje
19,Nuevo León,046,San Nicolás de los Garza,6207129630,Promedio de ocupantes por dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45143931192321,Promedio
19,Nuevo León,046,San Nicolás de los Garza,6207129825,Población de la ubicación geográfica con la mayor cantidad de pobladores. Primer lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412199,Personas
19,Nuevo León,046,San Nicolás de los Garza,6207129826,Población de la ubicación geográfica con la mayor cantidad de pobladores. Segundo lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Personas
19,Nuevo León,046,San Nicolás de los Garza,6207129827,Población de la ubicación geográfica con la mayor cantidad de pobladores. Tercer lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Personas
19,Nuevo León,046,San Nicolás de los Garza,6207129840,Total de áreas geográficas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Municipios
19,Nuevo León,047,Hidalgo,1002000001,Población total,,,,,,,,,,,,,,,13552,,,,,14275,,,,,15480,,,,,16604,,,,,,,,,,16086,Número de personas
19,Nuevo León,047,Hidalgo,1002000002,Población total hombres,,,,,,,,,,,,,,,6826,,,,,7105,,,,,7778,,,,,8318,,,,,,,,,,8082,Número de personas
19,Nuevo León,047,Hidalgo,1002000003,Población total mujeres,,,,,,,,,,,,,,,6726,,,,,7170,,,,,7702,,,,,8286,,,,,,,,,,8004,Número de personas
19,Nuevo León,047,Hidalgo,1002000004,Porcentaje de población de 15 a 29 años,,,,,,,,,,,,,,,31.9,,,,,29.3,,,,,26.7,,,,,24.8,,,,,23.547268,,,,,,No especificada
19,Nuevo León,047,Hidalgo,1002000005,Porcentaje de hombres de 15 a 29 años,,,,,,,,,,,,,,,32,,,,,29.9,,,,,27,,,,,25.1,,,,,11.63631107,,,,,23.3758198242792,No especificada
19,Nuevo León,047,Hidalgo,1002000006,Porcentaje de mujeres de 15 a 29 años,,,,,,,,,,,,,,,31.9,,,,,28.8,,,,,26.5,,,,,24.5,,,,,11.91095692,,,,,22.4415844058478,No especificada
19,Nuevo León,047,Hidalgo,1002000007,Porcentaje de población de 60 y más años,,,,,,,,,,,,,,,6.9,,,,,8,,,,,9,,,,,9.6,,,,,10.53772767,,,,,,No especificada
19,Nuevo León,047,Hidalgo,1002000008,Porcentaje de hombres de 60 y más años,,,,,,,,,,,,,,,6.7,,,,,7.8,,,,,8.5,,,,,9.1,,,,,5.008673027,,,,,12.288083158025,No especificada
19,Nuevo León,047,Hidalgo,1002000009,Porcentaje de mujeres de 60 y más años,,,,,,,,,,,,,,,7.1,,,,,8.2,,,,,9.4,,,,,10.1,,,,,5.52905464,,,,,14.4445832812695,No especificada
19,Nuevo León,047,Hidalgo,1002000010,Edad mediana,,,,,,,,,,,,,,,ND,,,,,24,,,,,25,,,,,27,,,,,29.032895,,,,,32,Años
19,Nuevo León,047,Hidalgo,1002000011,Edad mediana hombres,,,,,,,,,,,,,,,ND,,,,,24,,,,,25,,,,,27,,,,,,,,,,31,Años
19,Nuevo León,047,Hidalgo,1002000012,Edad mediana mujeres,,,,,,,,,,,,,,,ND,,,,,24,,,,,26,,,,,28,,,,,,,,,,32,Años
19,Nuevo León,047,Hidalgo,1002000024,Relación hombres-mujeres,,,,,,,,,,,,,,,101.49,,,,,99.09,,,,,100.99,,,,,100.39,,,,,100.92942,,,,,100.9,Hombres por cada 100 mujeres
19,Nuevo León,047,Hidalgo,1002000055,Población de edad no especificada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Número de personas
19,Nuevo León,047,Hidalgo,1002000056,Población de edad no especificada. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Número de personas
19,Nuevo León,047,Hidalgo,1002000057,Población de edad no especificada. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Número de personas
19,Nuevo León,047,Hidalgo,1002000058,Población de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,Número de personas
19,Nuevo León,047,Hidalgo,1002000059,Población de 0 a 4 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,Número de personas
19,Nuevo León,047,Hidalgo,1002000060,Población de 0 a 4 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,Número de personas
19,Nuevo León,047,Hidalgo,1002000061,Población de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276,Número de personas
19,Nuevo León,047,Hidalgo,1002000062,Población de 10 a 14 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,Número de personas
19,Nuevo León,047,Hidalgo,1002000063,Población de 10 a 14 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,Número de personas
19,Nuevo León,047,Hidalgo,1002000064,Población de 100 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Número de personas
19,Nuevo León,047,Hidalgo,1002000065,Población de 100 años y más. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Número de personas
19,Nuevo León,047,Hidalgo,1002000066,Población de 100 años y más. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,047,Hidalgo,1002000067,Población de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386,Número de personas
19,Nuevo León,047,Hidalgo,1002000068,Población de 15 a 19 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,Número de personas
19,Nuevo León,047,Hidalgo,1002000069,Población de 15 a 19 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,Número de personas
19,Nuevo León,047,Hidalgo,1002000070,Población de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,Número de personas
19,Nuevo León,047,Hidalgo,1002000071,Población de 20 a 24 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,Número de personas
19,Nuevo León,047,Hidalgo,1002000072,Población de 20 a 24 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,Número de personas
19,Nuevo León,047,Hidalgo,1002000073,Población de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,Número de personas
19,Nuevo León,047,Hidalgo,1002000074,Población de 25 a 29 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,Número de personas
19,Nuevo León,047,Hidalgo,1002000075,Población de 25 a 29 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,Número de personas
19,Nuevo León,047,Hidalgo,1002000076,Población de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,Número de personas
19,Nuevo León,047,Hidalgo,1002000077,Población de 30 a 34 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,Número de personas
19,Nuevo León,047,Hidalgo,1002000078,Población de 30 a 34 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,Número de personas
19,Nuevo León,047,Hidalgo,1002000079,Población de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,Número de personas
19,Nuevo León,047,Hidalgo,1002000080,Población de 35 a 39 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,Número de personas
19,Nuevo León,047,Hidalgo,1002000081,Población de 35 a 39 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,Número de personas
19,Nuevo León,047,Hidalgo,1002000082,Población de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,Número de personas
19,Nuevo León,047,Hidalgo,1002000083,Población de 40 a 44 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,Número de personas
19,Nuevo León,047,Hidalgo,1002000084,Población de 40 a 44 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,Número de personas
19,Nuevo León,047,Hidalgo,1002000085,Población de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,Número de personas
19,Nuevo León,047,Hidalgo,1002000086,Población de 45 a 49 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,Número de personas
19,Nuevo León,047,Hidalgo,1002000087,Población de 45 a 49 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,Número de personas
19,Nuevo León,047,Hidalgo,1002000088,Población de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,Número de personas
19,Nuevo León,047,Hidalgo,1002000089,Población de 5 a 9 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,Número de personas
19,Nuevo León,047,Hidalgo,1002000090,Población de 5 a 9 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,Número de personas
19,Nuevo León,047,Hidalgo,1002000091,Población de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,Número de personas
19,Nuevo León,047,Hidalgo,1002000092,Población de 50 a 54 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,Número de personas
19,Nuevo León,047,Hidalgo,1002000093,Población de 50 a 54 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,Número de personas
19,Nuevo León,047,Hidalgo,1002000094,Población de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,Número de personas
19,Nuevo León,047,Hidalgo,1002000095,Población de 55 a 59 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,Número de personas
19,Nuevo León,047,Hidalgo,1002000096,Población de 55 a 59 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,Número de personas
19,Nuevo León,047,Hidalgo,1002000097,Población de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,Número de personas
19,Nuevo León,047,Hidalgo,1002000098,Población de 60 a 64 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,Número de personas
19,Nuevo León,047,Hidalgo,1002000099,Población de 60 a 64 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,Número de personas
19,Nuevo León,047,Hidalgo,1002000100,Población de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,Número de personas
19,Nuevo León,047,Hidalgo,1002000101,Población de 65 a 69 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Número de personas
19,Nuevo León,047,Hidalgo,1002000102,Población de 65 a 69 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,Número de personas
19,Nuevo León,047,Hidalgo,1002000103,Población de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,Número de personas
19,Nuevo León,047,Hidalgo,1002000104,Población de 70 a 74 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,Número de personas
19,Nuevo León,047,Hidalgo,1002000105,Población de 70 a 74 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,Número de personas
19,Nuevo León,047,Hidalgo,1002000106,Población de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,Número de personas
19,Nuevo León,047,Hidalgo,1002000107,Población de 75 a 79 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,Número de personas
19,Nuevo León,047,Hidalgo,1002000108,Población de 75 a 79 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,Número de personas
19,Nuevo León,047,Hidalgo,1002000109,Población de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,Número de personas
19,Nuevo León,047,Hidalgo,1002000110,Población de 80 a 84 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,Número de personas
19,Nuevo León,047,Hidalgo,1002000111,Población de 80 a 84 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Número de personas
19,Nuevo León,047,Hidalgo,1002000112,Población de 85 a 89 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Número de personas
19,Nuevo León,047,Hidalgo,1002000113,Población de 85 a 89 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Número de personas
19,Nuevo León,047,Hidalgo,1002000114,Población de 85 a 89 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,Número de personas
19,Nuevo León,047,Hidalgo,1002000115,Población de 90 a 94 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Número de personas
19,Nuevo León,047,Hidalgo,1002000116,Población de 90 a 94 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Número de personas
19,Nuevo León,047,Hidalgo,1002000117,Población de 90 a 94 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Número de personas
19,Nuevo León,047,Hidalgo,1002000118,Población de 95 a 99 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Número de personas
19,Nuevo León,047,Hidalgo,1002000119,Población de 95 a 99 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Número de personas
19,Nuevo León,047,Hidalgo,1002000120,Población de 95 a 99 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Número de personas
19,Nuevo León,047,Hidalgo,1002000127,Relación de dependencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.998799,,,,,50.4,Porcentaje
19,Nuevo León,047,Hidalgo,3105001001,Densidad de población,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.109394,,,,,94.2981769824104,Habitantes por kilómetro cuadrado
19,Nuevo León,047,Hidalgo,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180280989680467,Porcentaje
19,Nuevo León,047,Hidalgo,6200240300,Porcentaje de hombres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9759994,,,,,4.09723949266352,Porcentaje
19,Nuevo León,047,Hidalgo,6200240310,Porcentaje de mujeres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8747199,,,,,1.00099477741855,Porcentaje
19,Nuevo León,047,Hidalgo,6200240311,Porcentaje de hombres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2049447,,,,,4.33971648843571,Porcentaje
19,Nuevo León,047,Hidalgo,6200240312,Porcentaje de mujeres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8097304,,,,,4.27132554091022,Porcentaje
19,Nuevo León,047,Hidalgo,6200240328,Porcentaje de mujeres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2265597,,,,,2.69211638895797,Porcentaje
19,Nuevo León,047,Hidalgo,6200240330,Porcentaje de hombres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7012217,,,,,0.777169858244218,Porcentaje
19,Nuevo León,047,Hidalgo,6200240341,Porcentaje de mujeres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6145449,,,,,3.66824173091271,Porcentaje
19,Nuevo León,047,Hidalgo,6200240342,Porcentaje de mujeres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1566544,,,,,1.11290723700572,Porcentaje
19,Nuevo León,047,Hidalgo,6200240343,Porcentaje de hombres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5109521,,,,,4.63814971400149,Porcentaje
19,Nuevo León,047,Hidalgo,6200240344,Porcentaje de mujeres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2747054,,,,,0.441432479482716,Porcentaje
19,Nuevo León,047,Hidalgo,6200240354,Porcentaje de mujeres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7422829,,,,,3.59363342452126,Porcentaje
19,Nuevo León,047,Hidalgo,6200240356,Porcentaje de mujeres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0844358,,,,,3.99776175080826,Porcentaje
19,Nuevo León,047,Hidalgo,6200240357,Porcentaje de hombres de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8675631,,,,,3.4817209649341,Porcentaje
19,Nuevo León,047,Hidalgo,6200240377,Porcentaje de mujeres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1952577,,,,,3.34493906988311,Porcentaje
19,Nuevo León,047,Hidalgo,6200240378,Porcentaje de mujeres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9759994,,,,,4.13454364585924,Porcentaje
19,Nuevo León,047,Hidalgo,6200240379,Porcentaje de mujeres de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5349526,,,,,0.733648346182542,Porcentaje
19,Nuevo León,047,Hidalgo,6200240384,Porcentaje de mujeres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3519121,,,,,3.9791096742104,Porcentaje
19,Nuevo León,047,Hidalgo,6200240388,Porcentaje de hombres de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1494253,,,,,1.2496891320567,Porcentaje
19,Nuevo León,047,Hidalgo,6200240410,Porcentaje de hombres de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5181089,,,,,2.10146729669236,Porcentaje
19,Nuevo León,047,Hidalgo,6200240411,Porcentaje de hombres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3108509,,,,,0.317085302163641,Porcentaje
19,Nuevo León,047,Hidalgo,6200240423,Porcentaje de hombres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7591267,,,,,3.55632927132554,Porcentaje
19,Nuevo León,047,Hidalgo,6200240425,Porcentaje de hombres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976144,,,,,1.04451628948023,Porcentaje
19,Nuevo León,047,Hidalgo,6200240426,Porcentaje de mujeres de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6410034,,,,,2.12011937329023,Porcentaje
19,Nuevo León,047,Hidalgo,6200240427,Porcentaje de mujeres de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.048218,,,,,1.77816463566277,Porcentaje
19,Nuevo León,047,Hidalgo,6200240443,Porcentaje de mujeres de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5205668,,,,,3.16463566277046,Porcentaje
19,Nuevo León,047,Hidalgo,6200240444,Porcentaje de hombres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.009687,,,,,2.85998507833872,Porcentaje
19,Nuevo León,047,Hidalgo,6200240445,Porcentaje de hombres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6844502,,,,,3.95424023874658,Porcentaje
19,Nuevo León,047,Hidalgo,6200240475,Porcentaje de hombres de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3325381,,,,,0.683909475254912,Porcentaje
19,Nuevo León,047,Hidalgo,6200240486,Porcentaje de hombres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4699631,,,,,3.14598358617259,Porcentaje
19,Nuevo León,047,Hidalgo,6200240507,Porcentaje de mujeres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2386323,,,,,3.18950509823427,Porcentaje
19,Nuevo León,047,Hidalgo,6200240518,Porcentaje de hombres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9615412,,,,,3.27033076349167,Porcentaje
19,Nuevo León,047,Hidalgo,6200240520,Porcentaje de hombres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6579195,,,,,3.96045759761253,Porcentaje
19,Nuevo León,047,Hidalgo,6200240532,Porcentaje de hombres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3470686,,,,,3.4133300174086,Porcentaje
19,Nuevo León,047,Hidalgo,6200240533,Porcentaje de hombres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7831996,,,,,3.35115642874907,Porcentaje
19,Nuevo León,047,Hidalgo,6200240548,Porcentaje de mujeres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4771922,,,,,3.18950509823427,Porcentaje
19,Nuevo León,047,Hidalgo,6200240549,Porcentaje de mujeres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9904576,,,,,3.34493906988311,Porcentaje
19,Nuevo León,047,Hidalgo,6205370864,Porcentaje de población que se considera afrodescendiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.478677110530896,Porcentaje
19,Nuevo León,047,Hidalgo,6207019006,Porcentaje de población que está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51113,,,,,,Porcentaje
19,Nuevo León,047,Hidalgo,6207019008,Porcentaje de población que no está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498699,,,,,,Porcentaje
19,Nuevo León,047,Hidalgo,6207019014,Porcentaje de población que se considera indígena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8016768,,,,,,Porcentaje
